bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,clim_air_temp_max,clim_air_temp_mean,clim_air_temp_min,clim_annual_rainfall,clim_drought_index,clim_evap_p,clim_evap_r,clim_R_factor,clim_rain_frl,clim_rain_her,clim_rain_som,clim_rain_win,clim_soil_moisture,clim_soil_temperature,clim_veg_begin,clim_veg_end,clim_water_balance,DBG_buek250_mg,DBG_FK10dm1000_250,DBG_FOBIP3dm1000_250,DBG_FSMCu3dm1000_250,DBG_gmk1000_250,DBG_GWS1000_250,DBG_humus1000_ob,DBG_ka1000_250,DBG_LD1000_250,DBG_lkwe1000_250,DBG_NFKWe1000_250,DBG_OAAcker1000_250,DBG_pegwasser1000_250_v10,DBG_pegwind1000_250_v10,DBG_PhysGru1000_250,DBG_sqr1000_250_v10,DBG_swr1000_250,DBG_thlf1000_lea,DBG_we1000_250,DBG_WVPFL1000_250,DEM,DEM_aspect,DEM_CaAre,DEM_CaSlo,DEM_ConvergenceIndex,DEM_CONVEXITY,DEM_DEMSTDDEV,DEM_DEVMEAN,DEM_DiffuseInsolation,DEM_DirectInsolation,DEM_DownslopeDistanceGradient,DEM_Flowaccu,DEM_FlowDir,DEM_FlowPathLength,DEM_FlowWidth,DEM_GCURV,DEM_LSFactor,DEM_MCA,DEM_MidSlope,DEM_MRVBF,DEM_NegOpen,DEM_NormHight,DEM_pl_curv,DEM_PosOpen,DEM_pr_curv,DEM_slope,DEM_SlopeLength,DEM_Slophight,DEM_Standhight,DEM_Sur_area,DEM_Tcurv,DEM_TRI,DEM_Valleydepth,DEM_WindEffect,dis_1,dis_2,dis_3,dis_4,dis_5,dis_6,dis_7,dis_8,dis_9,ISRIC_SoilBD,ISRIC_SoilClay,ISRIC_SoilpH,ISRIC_SoilSand,ISRIC_SoilSOC,ISRIC_SoilTexture,ISRIC_SoilUSDA,ISRIC_SoilWater,L8_AFVI,L8_ARVI,L8_B10,L8_B11,L8_B2,L8_B3,L8_B4,L8_B5,L8_B6,L8_B7,L8_CAR,L8_CLG,L8_CSI,L8_EVI,L8_FE2,L8_FE3,L8_FEO,L8_FES,L8_GARV,L8_GVMI,L8_NDVI,L8_SBL,L8_SCI,L8_SLAI,L8_SR,Land_CORINE,Land_Forest,MODIS_AFVI,MODIS_ARVI,MODIS_BRI,MODIS_CLG,MODIS_CSI,MODIS_EVI,MODIS_FE2,MODIS_FE3,MODIS_FEO,MODIS_FES,MODIS_GARV,MODIS_GVMI,MODIS_NDVI,MODIS_SBL,MODIS_SCI,MODIS_SLAI,MODIS_SR,MODIS_sur_refl_b01,MODIS_sur_refl_b02,MODIS_sur_refl_b03,MODIS_sur_refl_b04,MODIS_sur_refl_b05,MODIS_sur_refl_b06,MODIS_sur_refl_b07,S2_AFVI,S2_ARVI,S2_B11,S2_B12,S2_B2,S2_B3,S2_B4,S2_B5,S2_B6,S2_B7,S2_B8,S2_B8A,S2_BRI,S2_CLG,S2_CSI,S2_EVI,S2_FE2,S2_FE3,S2_FEO,S2_FES,S2_GARV,S2_GVMI,S2_NDVI,S2_SBL,S2_SCI,S2_SLAI,S2_SR,coarse,clay,silt,sand,pH_in_H2O,pH_in_CaCl,OC,CaCO3,N,P,K,CEC,GPS_LAT,GPS_LONG
96,81,33,5944,232,-10,242,172,55,172,20,677,67,43,13,195,138,195,162,147.5246735,107.4156189,62.64919281,683.1329956,2.77450037,547.4533081,394.0968323,74.84342194,153.7482758,172.8090363,177.250061,176.6063843,85.04062653,119.7558746,75.32250977,311.7012024,98.84579468,266,327.4948425,0.68498975,5,3212.05249,6,5,0,1.644268632,3.939082384,133.1019745,38.53859711,25.82652283,0.999999642,20,70.58757019,225.8730316,1.419999957,8.437087059,520.4678345,160,0.998703063,2.99E-07,1.542261243,1.61900568,38.75291443,1.192486525,0.032271888,0.58501792,0,1.570721149,1.49E-06,4,0.009291564,0.000343508,-652981.625,0.494245172,3.96E-07,0.554422677,0,0.23559241,0.222788662,-1376891904,0.374974638,0,399002.6875,0.000381965,16.82179451,-125.5052338,0.000301304,1.76513E+12,0.841787398,58.68381882,0.747518599,560430.5,595899.625,567810.9375,464277.4688,339509.125,239411.5313,128822.1172,378499.75,256773.0469,130.7099304,18.78784561,58.88137817,32.07545471,4.698927402,7.204512596,285.177002,31.22711754,2913.815186,0.484501064,2961.999268,2934,516.9794312,829.9837646,802.9946289,2914.139648,2121.00293,1389.976318,1.009543061,2.511080265,0.216682434,0.435977399,1.510587215,0.967482328,0.727831602,0.655339181,0.758654356,0.354126334,0.567949653,-4071.912598,-0.0421937,0.723003745,3.629089832,20,0,4769.189453,-0.029746346,3725.210693,0.274121284,-0.008607944,0.079754129,1.62687397,0.984114289,0.919029057,0.66454035,1.132975817,0.241678193,0.128421932,-4071.912598,-0.0421937,0.723003745,1.294688344,3683.949951,4769.566895,3747.923096,3743.416748,4383.370605,2912.926758,1805.199951,0.088742137,0.625604928,0.213879138,0.108801983,0.101218104,0.09533038,0.067636006,0.117902011,0.277398378,0.335096717,0.324697912,0.366695523,0.089270405,2.846575737,-0.198882326,0.195588753,1.706171274,0.709490597,0.583260834,0.508707762,1.282460093,0.567413867,0.688551247,0.204369113,-0.26321575,2.078325272,5.421602249,4,16,60,24,5.69,4.9,15.4,1,1.6,0,54.7,9.5,49.8315,6.73289
101,79,33,5797,230,-5,235,159,60,174,25,790,81,48,14,225,164,225,190,148.6641083,111.6054535,72.25682831,776.43396,3,533.2902222,386.6491394,78.28427124,154.3202209,200.6565094,216.8861542,204.7458191,84.28288269,118.1625748,74,313,176.0967255,28.12833405,350.4585266,4.48E-10,5,112,6,12,0,1.627317071,4.298490047,152.2412567,29.55946922,3.928253889,0.999993622,20,74.77845001,325.540741,1.339150667,8.566746712,578.3222046,23,0.367319375,1.40E-07,1.485389829,-6.905653954,34.63529205,0.769052386,-0.02226907,0.631867409,0,1.5707618,1.33E-06,16,0.000425116,0.000327582,544203.875,0.367684841,1.43E-07,0.075156771,0,0.868476391,0.537578404,0,0.099997558,0,65595.63281,0.00014015,1.697361469,-83.10432434,7.26E-08,1.27736E+11,0.639044166,1.460059881,1.032565236,394464.6875,492350.5313,500859.3438,548266.9375,487362.75,417409.5,61327.79688,200338.5469,255913.0625,131.0388031,10.23924637,63.58110428,59.52150345,2.711615324,9,18,29.07175827,2377.290527,0.376150548,2963.998291,2943.000488,395.0809021,703.0592651,845.5246582,2377.623291,1796.661499,1280.566284,1.007134795,2.381824732,0.36308378,0.347581565,1.370097399,1.202636361,0.755654395,0.712747633,0.576054454,0.299902737,0.475342333,-3333.562012,-0.035768572,0.723861873,2.812009335,18,0,4259.702148,-0.007265978,3190.381836,0.31809485,-0.001686411,0.092457972,1.660251856,0.978966117,0.930933297,0.686156631,1.021013856,0.220438153,0.147635922,-3333.562012,-0.035768572,0.723861873,1.346415162,3164.018555,4260.08252,3174.708252,3232,3965.852539,2721.196045,1644.941162,-0.036156178,0.416317463,0.192867815,0.107728593,0.110759251,0.099292785,0.090277001,0.114565186,0.213858366,0.249155462,0.253102958,0.277954876,0.100459948,1.799346209,-0.101883367,0.125568986,1.487443924,0.909200013,0.69388175,0.558561802,1.258974075,0.494827837,0.509673059,0.06129007,-0.180719972,1.40377295,3.078911304,7,9,15,76,6.03,5.44,18.8,0,1.6,64,230.6,7.8,51.48285,6.58687
100,80,33,5856,232,-6,238,175,59,175,24,806,84,51,13,233,169,233,192,147.2131042,105.1899261,67.90218353,754.4665527,3,537.4613037,385.2866821,69.6498642,155.377121,188.3366241,217.6802826,193.7045898,83.87902832,118.6065826,74.09793091,312.9020691,168.2680969,205,363.3299866,1,5,603.3599854,6,5,0,1.627317071,4.635000229,235.6199951,29.64517212,3.592505217,1,20,94.03147888,284.1120911,1.340000033,11,656.1641235,59,0.711641788,1.37E-07,1.464430213,-2.126642466,36.99995422,0.657404482,0.032753892,0.626390755,0,1.57075417,1.89E-07,1,0.000354185,0.000314195,979787.5625,0.384211391,1.61E-07,0.965574324,0,0.110292755,0.982787132,0,0.306777,-1376891904,236508.4219,0.000159908,2.743162394,53.96935654,0.000134747,1.57394E+11,0.512895823,0.0480446,1.250586152,425947.75,509382.1563,509815.5625,528186,456582.3125,382226.7188,30485.18359,234594.1094,245837.6563,132.3246918,13.90173054,65.34298706,36.53108215,2.220088959,7.396151543,18.40277672,25.74586678,3442.736084,0.615002096,2918,2908.999268,391.0437927,814.0461426,657.06073,3443.02124,2082.076172,1101.087158,1.003094077,3.229516029,0.253807664,0.55486536,1.55872333,0.807154179,0.604723573,0.528840959,0.816222608,0.515382111,0.679488957,-2981.01416,-0.054483108,0.758176446,5.240035057,12,0,4605.19873,0.037604488,3162.310547,0.431120038,0.008673319,0.118467577,1.65065217,0.98226279,0.896663845,0.705498159,0.924589396,0.225050822,0.185986742,-2981.01416,-0.054483108,0.758176446,1.456962466,3161.076904,4605.570313,3106.714355,3218.157959,4129.648438,2913.459473,1934.227295,-0.060684025,0.325973511,0.198904768,0.127910703,0.128601193,0.11530479,0.10620489,0.132012367,0.229103982,0.255856007,0.235207796,0.268056482,0.117065422,1.32476449,-0.095382124,0.106275171,1.562860727,0.921079576,0.742025554,0.643075109,1.343619108,0.42666623,0.432456017,0.013164759,-0.148088753,1.144974828,2.52395606,6,13,78,9,7.18,6.54,8.2,1,0.8,61.8,146.4,10.5,51.15966,6.61082
83,75,31,5895,210,-26,236,156,43,156,6,751,76,45,15,215,147,215,195,130.5063934,93.55055237,51.24650574,837.0891724,3.95404315,506.3304443,378.3224487,76.86342621,177.4611053,209.3190002,213.5730438,234.3552094,88.55770111,108.6730804,85.20244598,309,303.928009,584,353.4297791,0.999997199,5,3291.483154,6,5,0,1.62731719,4.01499939,148.4998627,62.54884338,26.17874527,1,20,70.83398438,394.2883911,1.419999361,8.999995232,591.3858643,371,-0.225029632,7.30E-07,1.564393759,2.304755449,38.38196182,1.782984853,0.059424046,0.565540135,0,1.570676923,8.99E-07,2,0.002583729,0.000340869,-2393425.5,0.726490736,7.31E-07,0.29241538,0,0.006851277,0.35379231,963824384,0.604423463,-1789959552,586705.1875,0.001049485,4.401022434,-3.21069169,0.000426108,1.72331E+12,1.190595746,8.038542747,0.914019823,553681.1875,592029.0625,565492.625,468566.25,346558.8125,247599.2188,120608.5391,370992.25,255792.8125,134.025116,16.60105324,59.0615921,37.27816772,4.051109314,7,21.83594322,28.96676064,2973.682373,0.404693365,2945.998779,2928.999268,535.0106201,877.0059204,992.0366821,2974.031006,2411.025391,1791.998901,1.005803823,2.391118526,0.299287409,0.370056838,1.486594677,1.131163001,0.810692728,0.743251801,0.642116725,0.248022452,0.499737918,-4762.746094,-0.04175235,0.693157494,2.997904301,12,0,4832.18457,-0.069431722,4038.931396,0.19020915,-0.007463933,0.057836618,1.630921841,0.984676421,0.919842064,0.668984175,1.168868065,0.238120854,0.094502799,-4762.746094,-0.04175235,0.693157494,1.208731294,3998.04541,4832.5625,4058.176514,4060.263184,4445.194336,2973.764648,1869.137939,-0.024951905,0.383924425,0.23114647,0.149515912,0.111207396,0.108401097,0.107311338,0.1431247,0.241082966,0.283005416,0.27596736,0.307007521,0.10898564,1.832144022,-0.017829398,0.127637714,1.49716568,0.989946961,0.752901673,0.646844864,1.040019035,0.411937475,0.481986701,0.049460322,-0.140965313,1.195385337,2.860904694,14,19,35,46,6.39,5.86,17.6,2,1.7,23.7,166.1,9.3,49.90258,6.70015
97,78,33,5786,226,-8,234,170,56,170,22,805,81,54,14,240,167,240,191,145.0489349,107.0489273,63.60773849,622.7987061,2.545906544,533.2608032,382.4216309,67.73078918,137.1096954,148.8145752,191.9942169,146.7989502,84.51078796,116.6060867,76.95104218,311,46.93078995,372,363.3299866,1,5,1012,6,5,0,1.627317071,4.635000229,235.6199951,13.82853413,0.40515992,1,20,94.5,185.3406067,1.340000033,11,611.0621948,131,-0.996087849,1.43E-07,1.401049733,-10.44671535,36.36907959,0.785305858,-0.182680711,0.645128727,0,1.570763469,1.35E-06,2,0.00044101,0.000319631,-1306803.625,0.375527501,1.72E-07,0.291859686,0,0.474978238,0.645929873,0,0.418106973,0,65595.63281,0.000141968,1.943061948,11.7334013,7.26E-08,3.80764E+11,0.612068355,1.065100551,1.109760046,464374.8125,533319.8125,525091.8125,508763.0625,422889.125,341896.6563,28555.80078,275612.0625,242458.3281,128.8392487,19.63538933,72.52345276,18.8640213,2.171421766,8,18.02867317,29.56578636,3900.691895,0.684590638,2900.500977,2895.000244,351.5256958,652.0484619,585.5578003,3900.897217,1527.583374,840.0684204,1.001900077,4.982526302,0.249745205,0.624682903,1.328903675,0.898028016,0.391597956,0.549932957,0.865610063,0.645613492,0.738966346,-2740.147949,-0.06558983,0.77412498,6.661848068,12,0,4704.216797,0.06018997,3124.896729,0.483189821,0.000278103,0.13189882,1.654985189,0.977942526,0.876894772,0.721215487,0.997751713,0.225174204,0.205290571,-2740.147949,-0.06558983,0.77412498,1.516643047,3101.971436,4704.583496,3100.246582,3171.936279,4125.424805,2975.320313,1934.419067,0.003852606,0.353208005,0.216586858,0.142988235,0.120599605,0.116496809,0.117994122,0.143499568,0.240502849,0.287896216,0.276600569,0.315595299,0.118375652,1.709046841,-0.010920165,0.12359488,1.440384984,1.012852788,0.68628037,0.660188854,1.026519895,0.436595649,0.455733359,0.0324094,-0.186042398,1.209259152,2.674669743,8,16,79,5,6.71,6.34,13.2,0,1.4,59.4,424.6,10.5,50.78183,6.60989
94,86,33,6079,236,-17,253,172,53,172,16,743,72,49,11,205,160,205,182,141.8487396,104.3439407,60.60136795,868.8522949,3.785749435,537.3640747,398.2357178,102.4082642,181.7882843,222.7707672,201.2677765,262.2619934,87.40538025,117.6547852,77.33281708,311,278.9868774,410,185.0921478,0,4.855379105,1572.319336,6,5.141285419,0,1.604058146,7.387012005,119.5619888,27.73653793,38.61247253,1.333880186,6.638447762,47.3996582,392.4295959,2.044651508,6.407876492,569.3787842,209,0.749786139,1.08E-06,1.540556788,-9.597211838,36.73321152,2.032685995,-0.219368383,0.587890506,0,1.570742011,2.70E-06,4,0.002286467,0.000333037,-13279394,0.731685936,1.13E-06,0.960793138,0,0.518039465,0.019603422,110151360,0.380215615,1487043328,939186.5625,0.000972968,0.594251513,-199.0097809,0.000673737,3.49048E+13,1.545856714,29.71941185,0.769626498,597521.25,625082.4375,591578.4375,458662.75,317188.7813,205774.5469,165806.0156,416653.8438,276754.375,130.3417358,20.83477211,54.88759613,40.54902649,7.932260036,7,138.8948669,31.94326019,3188.72876,0.660310924,2953,2929,337.9954224,538.0031738,522.9960327,3189.019043,1977.071045,1077.011353,1.00819397,4.927509785,0.214869276,0.599751949,1.366419435,0.972105861,0.619962156,0.544750988,0.869534791,0.495080501,0.718214452,-4511.068848,-0.042500708,0.703370333,6.097597122,17.71856308,39.70661163,4766.839844,-0.057857156,3857.753174,0.241615295,-0.00022783,0.064162932,1.603945732,1.006882071,0.918463945,0.665002584,1.003805876,0.241640463,0.104395591,-4511.068848,-0.042500708,0.703370333,1.233128786,3865.952393,4767.217285,3867.714355,3839.52832,4378.51709,2911.725098,1775.636353,0.046171367,0.644961715,0.204540342,0.094879627,0.092300668,0.081863374,0.057768293,0.099362932,0.234836087,0.289205879,0.288104683,0.334007889,0.078651555,3.08006525,-0.230110034,0.187579721,1.701162815,0.705667138,0.612381756,0.463867545,1.317375422,0.581409216,0.70509547,0.195363984,-0.24040103,2.188093424,5.781855106,6,24,31,44,4.44,4,83.8,0,7.4,0,84.7,11,49.48857,6.70069
77.00028229,70.00028229,31,5721.996582,197.0008392,-25.99972153,223.0005646,149.0005646,36.00055695,149.0005646,3.000557423,969.9949951,102.9991608,63.99944305,14,272.999176,205.9983215,272.999176,260.9980469,120.8394241,86.77533722,47.31818008,814.0025635,4.141530514,472.5995483,365.3421326,72.47542572,177.3674164,193.6704407,215.3508911,229.8613586,90.95233154,101.0290146,91.38049316,306.1905518,350.1368103,316.4003906,128.9064026,1,5,3291.225342,6,7,0,2.219125032,3.713738203,40.96537781,26.65262032,13.41490936,1.000548244,4.028533936,34.29901886,474.8965454,2.440000057,3.681503773,501.2211304,454,0.947357416,6.86E-07,1.570657611,2.33415699,43.74853516,3.159241438,0.075737894,0.560436606,0,1.570709348,6.25E-07,2,0.00223413,0.000357644,-652981.625,0.654698074,6.86E-07,0.720305562,0,0.006344194,0.139847219,4787347456,0.38951993,-2097112320,1432630.25,0.000798751,5.07740593,-115.1368332,0.001086367,8.43209E+12,2.151355267,31.22940254,0.994210839,490599.7188,551017.5,537468.4375,497956.9375,401700.9063,315432.25,51764.57422,303271.75,244886.2656,126.624527,20.92169952,64.31671143,21.7730999,5.987383366,8,89.04319763,32.28304672,3136.600342,0.577660203,2932.999023,2913.999756,397.0053406,702.9916382,671.0084229,3136.91748,2207.917725,1337.962524,1.006520033,3.462240219,0.256553888,0.519320488,1.474185824,0.954504132,0.703849494,0.605983853,0.797629058,0.402018994,0.647572815,-3566.283691,-0.04315519,0.747598529,4.674930096,18.03550339,35.52209854,4636.539551,-0.002948843,3484.056641,0.307106495,-0.009777649,0.09492293,1.638366461,0.963504493,0.917260289,0.654654443,1.132100344,0.249625221,0.151325777,-3566.283691,-0.04315519,0.747598529,1.356616855,3418,4636.916504,3485.5,3547.466553,4253.259277,2784.415039,1713.107178,-0.096208841,0.495519757,0.181204751,0.097804591,0.093599908,0.082100794,0.063801043,0.094903752,0.1845119,0.225214988,0.215519786,0.238120943,0.080771402,1.900348902,-0.18931821,0.125297904,1.69756031,0.777106285,0.760977805,0.539746284,1.472168684,0.483228803,0.577367306,0.084998444,-0.135732651,1.473469377,3.732242107,13,15,71,14,7.19,6.96,27.7,286,5.4,56.3,322,31,50.52952,6.59986
77,70,30,5766,198,-28,226,149,37,149,2,854,90,52,16,244,171,244,228,122.3864441,86.91155243,47.0611763,913.5969849,4.547040462,488.1927795,370.2088928,91.13896942,192.3034821,228.3909607,221.9638977,270.5745544,89.63529205,104.2139435,88.68929291,307.3445129,400.0791626,669,178.6141815,0.456507474,5,3310.057129,6,7,0,1.93465507,5.722286701,96.68673706,96.52339172,50.09326172,1,6.437456608,45.55263138,440.3175964,2.019999981,6.107979774,540.0491333,460,1,1.53E-07,1.489606023,10.97288132,43.67054749,2.085490227,0.3001616,0.576200664,0,1.570728421,4.14E-07,64,0.00057743,0.00031506,-436161.4688,0.411350369,1.59E-07,0.870219767,0,0.005284219,0.935109913,2753783808,0.389433473,-4130675968,92766.23438,0.000205229,42.32954025,407.8424683,0.000134747,1.48244E+12,1.400033951,2.937375307,1.099104285,523607.375,572986,552763.3125,483683.6875,374056,281030,86481.82813,338401,250079,126.9254608,19.0968132,59.67778397,34.6171608,5.221940994,7.000014782,214.2085876,30.81186867,3547.577393,0.630506098,2925.999512,2907.999756,394.9936218,701.9960938,643.9953613,3547.867432,2196.92749,1196.976563,1.006189704,4.053970337,0.239657715,0.570006311,1.427443027,0.917377412,0.619224787,0.54484117,0.839087605,0.49546656,0.692740262,-4998.880859,-0.047685634,0.689607561,5.509150505,17.97262383,0,4894.000977,-0.079800323,4124.649902,0.186345458,-0.000482044,0.052214801,1.60869503,0.999175787,0.908969581,0.668746412,1.010397553,0.243888006,0.085640751,-4998.880859,-0.047685634,0.689607561,1.187324047,4122.19043,4894.375977,4126.166504,4125.59082,4448.838867,2975.14502,1839.5,0.076262087,0.583628297,0.191398278,0.09384685,0.101412393,0.092742696,0.07240881,0.113698617,0.253206402,0.307256967,0.294711888,0.344541013,0.089682244,2.715020418,-0.166858703,0.179232195,1.553202868,0.78074944,0.55551666,0.490322322,1.260361433,0.592230141,0.652673781,0.170759872,-0.285746425,2.072356701,4.758274555,36,14,27,59,5.7,5.31,28.9,0,2.8,104.2,333.5,10.8,50.20621,6.6231
88,74,32,5720,212,-16,228,160,47,160,14,887,88,60,13,257,187,257,223,134.4052582,99.08995056,57.05937958,718.3915405,3.18704772,505.9382935,375.4485779,83.60948181,164.0870667,167.7620544,199.7121429,189.7914734,87.48200226,109.6893692,83.11080933,308.8339844,185.7725677,261,299.355011,0,5,3289.626953,6,5,0,1.612499952,5.463749886,106.6900024,49.20521164,20.31083488,1,11,63.02097702,321.6226196,1.809999943,8,509.1930847,292,0.772017717,3.59E-07,1.318869114,-6.526304722,38.87425613,1.495071173,-0.148447365,0.664372802,0,1.570741177,4.93E-07,64,0.001797732,0.000344934,3048928.25,0.497100294,5.03E-07,0.847254157,0.057063244,0.16158551,0.923627079,1996493312,0.645946741,-757290560,560449.375,0.000615461,35.87336349,255.2536316,0.000426108,3.30405E+12,0.991847813,2.96629858,1.307984352,478738.9688,544513.8125,533902.875,505856.5313,413982.0313,329423.875,38056.80469,290173.4063,246256.1875,130.6113281,28.44516373,71.23931885,22.24525452,4.99987936,4.059967995,273,33.25180817,3586.778076,0.612490118,2935.999756,2912.000244,335.013092,688.0299683,690.0108032,3587.030273,1832.987427,1081.987305,1.008241534,4.213479519,0.346331149,0.552438676,1.298768044,1.002879024,0.51100415,0.590286255,0.781808197,0.536527991,0.677341998,-2879.827148,-0.057998076,0.774858713,5.198513031,12,0,4704.080078,0.049748443,3122.028564,0.486134052,0.019576693,0.125660613,1.62055254,0.998279274,0.89036262,0.695030272,0.853812158,0.235467777,0.196366191,-2879.827148,-0.057998076,0.774858713,1.488695621,3160.115479,4704.450195,3038.761963,3165.5625,4188.666504,2911.25,1887.379272,-0.101395696,0.255963981,0.226802483,0.140509978,0.117601015,0.111701347,0.119801186,0.149499252,0.203007489,0.240705281,0.22980608,0.262107581,0.116418086,1.346503258,0.009267695,0.091832466,1.468466759,1.072513342,0.86530304,0.619525731,0.971165419,0.385745913,0.372618794,-0.025415272,-0.072211839,1.006901026,2.187854528,8,27,57,17,7.67,7.14,24.6,96,2,134.1,701.8,18.5,50.65439,6.56266
70.00064087,68.00016022,30,5756.002441,190.0008087,-33.99935913,224.0001678,5.0006423,30.00064278,142.0008087,-3.9993577,954.9921265,104.9988785,58.99951935,16,275.9972839,196.9980774,265.99823,263.9971008,119.117569,84.41268921,45.99458694,938.9605713,4.802453518,478.3589783,367.1302795,95.93721771,197.049408,233.9644012,224.5251007,283.916748,90.60218811,101.805748,91.29610443,306.6182861,447.5392761,252,124.4754944,0.398183793,5,1628.713623,6,7,0,1.763324261,6.463967323,61.62558746,104.007988,72.79304504,0.999723911,4,26.94419289,530.3048706,2.059960842,3.759273529,550.8502197,426,0.309206396,9.47E-07,1.570607543,-1.887509346,32.8249321,5.026675224,-0.104328915,0.561841428,0,1.570730209,1.69E-06,64,0.005630539,0.000317272,-13496634,0.859073043,9.49E-07,0.884279072,0,0.009309695,0.057860475,1150208512,0.387564272,-1603575424,1655559,0.001288474,5.004802227,-170.3414001,0.001220189,5.81154E+13,3.125669479,81.49297333,0.96884495,520684.875,572028.375,552756.9375,487031.4375,378400.625,285481.4688,82139.13281,334894.7813,251214.1094,117.1964798,19.28938484,53.72330856,33.07746887,6.793152809,6.930141926,245.7099457,32.19476318,3417.730225,0.620474696,2924.000488,2895.999756,349.9993591,662.9940796,640.9865112,3418.02832,2198.984619,1087.989258,1.009668708,4.155443192,0.293634027,0.560181558,1.352643013,0.966805756,0.643348873,0.494768918,0.808939517,0.517098963,0.684166431,-4770.741699,-0.040936422,0.692593038,5.332449913,20.88747597,2.112606049,4827.967285,-0.070166163,4083.848389,0.170307517,-0.015423663,0.057436999,1.647011876,0.969438672,0.921346962,0.668029666,1.434103489,0.238023296,0.093875073,-4770.741699,-0.040936422,0.692593038,1.207201123,3999.619385,4828.345215,4124.929688,4125.706543,4448.581055,2971.78418,1774.783203,0.035068125,0.614037871,0.213944197,0.09814743,0.096054353,0.090937212,0.063724764,0.113166966,0.247481391,0.295125544,0.302997828,0.332900167,0.084768042,2.660769463,-0.202339262,0.18116048,1.721856475,0.700755656,0.642667711,0.458752483,1.308439255,0.571189761,0.678664863,0.179960728,-0.217531681,2.056561708,5.224031448,5,35,57,8,5.31,4.75,32.2,0,3.3,0,99.5,13.4,50.24135,6.59247
98,76,33,5606,223,-5,228,168,58,168,24,765,77,46,14,223,154,223,182,143,107,63,756.9099731,2.983207703,525.2606812,387.1957397,97.43789673,149.6486511,197.552597,215.7983246,194.7762451,85.11628723,116.7878799,74.79884338,312,151.066452,182.6091919,306.3968506,0.756272674,5,112,5.977209568,6.894544125,0.370131105,1.616616488,7.978215218,127.5856247,1.21001339,0.832489133,1.000020981,19.92593002,70.2158432,278.3077393,1.445744038,7.286195278,550.4404297,17,-0.988732994,1.15E-07,1.276051402,-0.279380143,37.6808548,0.557427227,0.018383192,0.693701327,0,1.57076335,3.82E-07,1,0.00021594,0.000307048,1306225.875,0.331133485,1.44E-07,0.518256068,0,0.648431599,0.759128034,0,0.086297594,0,236508.4219,0.00011302,0.597036779,-37.04458237,0.000269495,9.39317E+11,0.437663108,0.189440265,1.163620949,366560.2813,484027.5938,501951.3438,577399.125,524363.3125,456225.0938,96323.23438,168338.1875,278430.3438,137.4465027,8.990083694,56.73946762,65.19574738,4.132178307,9,104.9046936,25.3700676,2237.773682,0.371846974,2893.498291,2883.498779,411.9830017,729.9855957,803.4857178,2238.085938,1539.546143,984.0322266,1.003467798,2.065931559,0.322100192,0.344239205,1.348199248,1.100687027,0.687885165,0.639170349,0.587805808,0.389211982,0.471664101,-3211.625,-0.029627286,0.745268226,2.785470724,6.818958282,0,4385.877441,0.009081982,3189.429199,0.357669711,-0.000880958,0.101832308,1.640562057,0.979898751,0.942450464,0.657910764,1.009709597,0.234538391,0.161608532,-3211.625,-0.029627286,0.745268226,1.385520458,3165.785645,4386.260742,3171.368408,3230.727295,4133.833496,2719.693604,1680.065186,-0.070689842,0.354210377,0.139488891,0.079441734,0.116634853,0.100916907,0.082907394,0.10161759,0.178919673,0.202526078,0.196567565,0.222230181,0.101096563,1.202110529,-0.169024155,0.098031253,1.574699521,0.82154119,0.6276775,0.569520175,1.770157933,0.528345466,0.456590086,0.023252442,-0.228744611,1.368841171,2.680462837,6,16,43,41,6.99,6.37,14.8,3,1.5,129.8,293.4,11,51.82045,6.44589
